vt_PGAout X,vt_PGAout Y,vt_muxOut X,vt_muxOut Y,t_ADC_INN X,t_ADC_INN Y,t_ext_in1 X,t_ext_in1 Y,/EXT_IN<1> X,/EXT_IN<1> Y
2.0087824580995e-06,0.0005088361947927941,2.0087824580995e-06,5.340402253679344e-06,2.0087824580995e-06,0.01062716975204399,2.0087824580995e-06,0,2.0087824580995e-06,0
2.01e-06,0.0005095695554996963,2.01e-06,7.344777826746547e-06,2.01e-06,0.009896730080240548,2.01e-06,0,2.01e-06,0
2.0103596641694e-06,0.0005096514074271652,2.0103596641694e-06,7.928600908629933e-06,2.0103596641694e-06,0.009844149612381016,2.0103596641694e-06,0,2.0103596641694e-06,0
2.0105394962542e-06,0.0005092285558267282,2.0105394962542e-06,6.306536801060507e-06,2.0105394962542e-06,0.009815230954089723,2.0105394962542e-06,0,2.0105394962542e-06,0
2.0108991604236e-06,0.0005035266321595728,2.0108991604236e-06,-1.717648904860826e-05,2.0108991604236e-06,0.009727087514647551,2.0108991604236e-06,0,2.0108991604236e-06,0
2.0116184887626e-06,0.000358671783970818,2.0116184887626e-06,-0.0007075421557621119,2.0116184887626e-06,0.008552215583727792,2.0116184887626e-06,0,2.0116184887626e-06,0
2.0118744781568e-06,0.0002622173926852845,2.0118744781568e-06,-0.001336085441676896,2.0118744781568e-06,0.007502570388934223,2.0118744781568e-06,0,2.0118744781568e-06,0
2.0123864569451e-06,0.0004384391108104395,2.0123864569451e-06,0.0002442073278088909,2.0123864569451e-06,0.01207478250769337,2.0123864569451e-06,0,2.0123864569451e-06,0
2.0129541434786e-06,0.0006450186404609741,2.0129541434786e-06,0.00100949682365994,2.0129541434786e-06,0.02729579231359627,2.0129541434786e-06,0,2.0129541434786e-06,0
2.0136103981075e-06,0.0004041914947995992,2.0136103981075e-06,-0.0008149680598264298,2.0136103981075e-06,0.02597337182905853,2.0136103981075e-06,0,2.0136103981075e-06,0
2.0137352730769e-06,0.0004600263948646755,2.0137352730769e-06,-0.0003135553430893867,2.0137352730769e-06,0.02575130998887486,2.0137352730769e-06,0,2.0137352730769e-06,0
2.0139850230157e-06,0.0005269566820620962,2.0139850230157e-06,0.0001599654710406239,2.0139850230157e-06,0.02598365329544185,2.0139850230157e-06,0,2.0139850230157e-06,0
2.0144845228933e-06,0.0005230277606233718,2.0144845228933e-06,7.994334192104805e-05,2.0144845228933e-06,0.0260957722926906,2.0144845228933e-06,0,2.0144845228933e-06,0
2.0147004654995e-06,0.0005063209536139662,2.0147004654995e-06,-3.547362186663133e-05,2.0147004654995e-06,0.02601554035405981,2.0147004654995e-06,0,2.0147004654995e-06,0
2.015132350712e-06,0.0005079327897703792,2.015132350712e-06,-1.896648731383532e-05,2.015132350712e-06,0.02597441529233773,2.015132350712e-06,0,2.015132350712e-06,0
2.015996121137e-06,0.0005155785321239957,2.015996121137e-06,1.879021621331843e-05,2.015996121137e-06,0.02597723379100906,2.015996121137e-06,0,2.015996121137e-06,0
2.0177236619868e-06,0.0005156565278985995,2.0177236619868e-06,3.308084364538808e-06,2.0177236619868e-06,0.02591509043831728,2.0177236619868e-06,0,2.0177236619868e-06,0
2.0182927464901e-06,0.0005153792305779949,2.0182927464901e-06,-9.630988004982422e-08,2.0182927464901e-06,0.02588007483238824,2.0182927464901e-06,0,2.0182927464901e-06,0
2.019146373245e-06,0.0005182552558787665,2.019146373245e-06,1.382186577282972e-06,2.019146373245e-06,0.02619422077366155,2.019146373245e-06,0,2.019146373245e-06,0
2.0199999999999e-06,0.000644174067007094,2.0199999999999e-06,1.80543636900859e-06,2.0199999999999e-06,0.02733521324554824,2.0199999999999e-06,0,2.0199999999999e-06,0
2.0202637220251e-06,0.0008134099967484202,2.0202637220251e-06,1.569439396955469e-06,2.0202637220251e-06,0.01482253913209377,2.0202637220251e-06,0,2.0202637220251e-06,0
2.0207911660755e-06,0.0005491440415954744,2.0207911660755e-06,2.111676062173758e-06,2.0207911660755e-06,0.01364572703209637,2.0207911660755e-06,0,2.0207911660755e-06,0
2.0211318419575e-06,0.001165163285999604,2.0211318419575e-06,1.912293770041233e-06,2.0211318419575e-06,0.020667484007291,2.0211318419575e-06,0,2.0211318419575e-06,0
2.0212336217105e-06,0.001239054832270057,2.0212336217105e-06,1.404802615969712e-06,2.0212336217105e-06,0.02125760514315082,2.0212336217105e-06,0,2.0212336217105e-06,0
2.0214371812164e-06,0.001180701968200103,2.0214371812164e-06,1.620966170829387e-06,2.0214371812164e-06,0.02195614255566801,2.0214371812164e-06,0,2.0214371812164e-06,0
2.0218443002282e-06,0.001102807112270855,2.0218443002282e-06,1.930325762331794e-06,2.0218443002282e-06,0.02383935657169367,2.0218443002282e-06,0,2.0218443002282e-06,0
2.0225759630743e-06,0.00113146732568352,2.0225759630743e-06,1.754196933020065e-06,2.0225759630743e-06,0.0272888987048835,2.0225759630743e-06,0,2.0225759630743e-06,0
2.0237701383522e-06,0.001161697813341654,2.0237701383522e-06,1.681637423331272e-06,2.0237701383522e-06,0.03266537708952889,2.0237701383522e-06,0,2.0237701383522e-06,0
2.0242969257796e-06,0.001148251708070947,2.0242969257796e-06,1.698272720813813e-06,2.0242969257796e-06,0.03486045356580084,2.0242969257796e-06,0,2.0242969257796e-06,0
2.0253505006343e-06,0.001132193078347998,2.0253505006343e-06,1.691967035861833e-06,2.0253505006343e-06,0.03919724349731489,2.0253505006343e-06,0,2.0253505006343e-06,0
2.0274576503438e-06,0.001131700742140885,2.0274576503438e-06,1.669377889984912e-06,2.0274576503438e-06,0.04776080516709588,2.0274576503438e-06,0,2.0274576503438e-06,0
2.0316719497628e-06,0.001136372265918428,2.0316719497628e-06,1.636851825121643e-06,2.0316719497628e-06,0.06456767199709257,2.0316719497628e-06,0,2.0316719497628e-06,0
2.0401005486008e-06,0.001133388800541548,2.0401005486008e-06,1.595524102191757e-06,2.0401005486008e-06,0.09785021622765189,2.0401005486008e-06,0,2.0401005486008e-06,0
2.05e-06,0.001134365150417634,2.05e-06,1.573253592335229e-06,2.05e-06,0.1366732539532201,2.05e-06,0,2.05e-06,0
2.0599999999999e-06,0.001138725122581814,2.0599999999999e-06,1.566800672254022e-06,2.0599999999999e-06,0.175601245677067,2.0599999999999e-06,0,2.0599999999999e-06,0
2.0799999999999e-06,0.001146695531118223,2.0799999999999e-06,1.562064252918412e-06,2.0799999999999e-06,0.2525538420745516,2.0799999999999e-06,0,2.0799999999999e-06,0
2.1099999999999e-06,0.001158484499021951,2.1099999999999e-06,1.560672355213108e-06,2.1099999999999e-06,0.3668923586611709,2.1099999999999e-06,0,2.1099999999999e-06,0
2.1199999999999e-06,0.001162137065375399,2.1199999999999e-06,1.562191178882525e-06,2.1199999999999e-06,0.4043884947950682,2.1199999999999e-06,0,2.1199999999999e-06,0
2.135e-06,0.001167070928353599,2.135e-06,1.563984682083389e-06,2.135e-06,0.4600267407428975,2.135e-06,0,2.135e-06,0
2.1499999999999e-06,0.001171406901974285,2.1499999999999e-06,1.565715909294209e-06,2.1499999999999e-06,0.5153257405339302,2.1499999999999e-06,0,2.1499999999999e-06,0
2.1599999999999e-06,0.001173645166744542,2.1599999999999e-06,1.566857228975322e-06,2.1599999999999e-06,0.5516416981101818,2.1599999999999e-06,0,2.1599999999999e-06,0
2.1799999999999e-06,0.001175309470619255,2.1799999999999e-06,1.569085236108121e-06,2.1799999999999e-06,0.6226338647572337,2.1799999999999e-06,0,2.1799999999999e-06,0
2.2099999999999e-06,0.001156418787001938,2.2099999999999e-06,1.572341231335377e-06,2.2099999999999e-06,0.7249349467122271,2.2099999999999e-06,0,2.2099999999999e-06,0
2.2199999999999e-06,0.001139197987576847,2.2199999999999e-06,1.573364390143984e-06,2.2199999999999e-06,0.7560459398034605,2.2199999999999e-06,0,2.2199999999999e-06,0
2.2349999999999e-06,0.001103977781261861,2.2349999999999e-06,1.574862957191487e-06,2.2349999999999e-06,0.7982331844690025,2.2349999999999e-06,0,2.2349999999999e-06,0
2.25e-06,0.001057322521905012,2.25e-06,1.576328024039414e-06,2.25e-06,0.837521189799199,2.25e-06,0,2.25e-06,0
2.26e-06,0.001026065087047846,2.26e-06,1.57734776470874e-06,2.26e-06,0.8594893252815038,2.26e-06,0,2.26e-06,0
2.2799999999999e-06,0.0009693093171483764,2.2799999999999e-06,1.579351206763645e-06,2.2799999999999e-06,0.894615144374482,2.2799999999999e-06,0,2.2799999999999e-06,0
2.31e-06,0.0008870752102328566,2.31e-06,1.582312703212009e-06,2.31e-06,0.9375586219432572,2.31e-06,0,2.31e-06,0
2.32e-06,0.0008683233931019532,2.32e-06,1.583261630186821e-06,2.32e-06,0.9471220184139326,2.32e-06,0,2.32e-06,0
2.3349999999999e-06,0.0008470773949949868,2.3349999999999e-06,1.584641804152914e-06,2.3349999999999e-06,0.9585689795464757,2.3349999999999e-06,0,2.3349999999999e-06,0
2.35e-06,0.0008285346084882449,2.35e-06,1.58600641817672e-06,2.35e-06,0.9686757775735674,2.35e-06,0,2.35e-06,0
2.36e-06,0.000820938923859961,2.36e-06,1.586927131851597e-06,2.36e-06,0.9736424637866964,2.36e-06,0,2.36e-06,0
2.3799999999999e-06,0.0008129657751650365,2.3799999999999e-06,1.588737065716841e-06,2.3799999999999e-06,0.9809195570518615,2.3799999999999e-06,0,2.3799999999999e-06,0
2.4099999999999e-06,0.0008075942815830727,2.4099999999999e-06,1.591407485971362e-06,2.4099999999999e-06,0.9894376799426496,2.4099999999999e-06,0,2.4099999999999e-06,0
2.4199999999999e-06,0.0008090261367867231,2.4199999999999e-06,1.592242629878508e-06,2.4199999999999e-06,0.9911515242944451,2.4199999999999e-06,0,2.4199999999999e-06,0
2.4349999999999e-06,0.0008128779894076643,2.4349999999999e-06,1.593462521422897e-06,2.4349999999999e-06,0.9931501597876621,2.4349999999999e-06,0,2.4349999999999e-06,0
2.45e-06,0.0008174977316302702,2.45e-06,1.594669410011433e-06,2.45e-06,0.9948967613293077,2.45e-06,0,2.45e-06,0
2.4599999999999e-06,0.0008214942443288818,2.4599999999999e-06,1.595485551000034e-06,2.4599999999999e-06,0.9957322733855168,2.4599999999999e-06,0,2.4599999999999e-06,0
2.4799999999999e-06,0.0008306750575494892,2.4799999999999e-06,1.597095084208845e-06,2.4799999999999e-06,0.9969370500739699,2.4799999999999e-06,0,2.4799999999999e-06,0
2.5099999999999e-06,0.0008455938372253775,2.5099999999999e-06,1.599472323137939e-06,2.5099999999999e-06,0.998336401398081,2.5099999999999e-06,0,2.5099999999999e-06,0
2.51125e-06,0.000846258098038821,2.51125e-06,1.59956904366287e-06,2.51125e-06,0.998376700418535,2.51125e-06,0,2.51125e-06,0
2.512110211343e-06,0.0008467168195123621,2.512110211343e-06,1.5996358893211e-06,2.512110211343e-06,0.9984042143386394,2.512110211343e-06,0,2.512110211343e-06,0
2.5138306340291e-06,0.0008476375523774532,2.5138306340291e-06,1.599768411901633e-06,2.5138306340291e-06,0.9984578936821121,2.5138306340291e-06,0,2.5138306340291e-06,0
2.5155510567152e-06,0.000848561929774024,2.5155510567152e-06,1.599900020539329e-06,2.5155510567152e-06,0.9985098017208937,2.5155510567152e-06,0,2.5155510567152e-06,0
2.516602652137e-06,0.000849128673483799,2.516602652137e-06,1.599979910171252e-06,2.516602652137e-06,0.9985406856269422,2.516602652137e-06,0,2.516602652137e-06,0
2.5178904621214e-06,0.0008498244964810256,2.5178904621214e-06,1.600077153001253e-06,2.5178904621214e-06,0.998577650942718,2.5178904621214e-06,0,2.5178904621214e-06,0
2.5189452310607e-06,0.0008503957809522945,2.5189452310607e-06,1.600156290282677e-06,2.5189452310607e-06,0.9986072457077733,2.5189452310607e-06,0,2.5189452310607e-06,0
2.5199999999999e-06,0.000850968270904397,2.5199999999999e-06,1.600234960413789e-06,2.5199999999999e-06,0.9986362356598504,2.5199999999999e-06,0,2.5199999999999e-06,0
2.5221095378785e-06,0.0008521178755616229,2.5221095378785e-06,1.600390860644923e-06,2.5221095378785e-06,0.9986913521035811,2.5221095378785e-06,0,2.5221095378785e-06,0
2.5234561155248e-06,0.0008528531274431874,2.5234561155248e-06,1.600490099288687e-06,2.5234561155248e-06,0.9987260790047983,2.5234561155248e-06,0,2.5234561155248e-06,0
2.5261492708173e-06,0.0008543285626303804,2.5261492708173e-06,1.60068727056012e-06,2.5261492708173e-06,0.9987928804878129,2.5261492708173e-06,0,2.5261492708173e-06,0
2.5315355814023e-06,0.0008572972621280834,2.5315355814023e-06,1.601077957873504e-06,2.5315355814023e-06,0.9989164538686214,2.5315355814023e-06,0,2.5315355814023e-06,0
2.5423082025723e-06,0.0008632883034689356,2.5423082025723e-06,1.601849599421642e-06,2.5423082025723e-06,0.9991289871535269,2.5423082025723e-06,0,2.5423082025723e-06,0
2.5499999999999e-06,0.0008676018911774281,2.5499999999999e-06,1.60239386649434e-06,2.5499999999999e-06,0.9992548071942873,2.5499999999999e-06,0,2.5499999999999e-06,0
2.5599999999999e-06,0.0008732185292429801,2.5599999999999e-06,1.603120317313922e-06,2.5599999999999e-06,0.999381329124887,2.5599999999999e-06,0,2.5599999999999e-06,0
2.5799999999999e-06,0.0008843847475162546,2.5799999999999e-06,1.604555787117324e-06,2.5799999999999e-06,0.9995631283090962,2.5799999999999e-06,0,2.5799999999999e-06,0
2.6099999999999e-06,0.0009011436279290913,2.6099999999999e-06,1.606677144818845e-06,2.6099999999999e-06,0.9997739010752544,2.6099999999999e-06,0,2.6099999999999e-06,0
2.6199999999999e-06,0.0009066423207620652,2.6199999999999e-06,1.607335466246127e-06,2.6199999999999e-06,0.9998153142669299,2.6199999999999e-06,0,2.6199999999999e-06,0
2.6349999999999e-06,0.0009147810412838219,2.6349999999999e-06,1.608295827427052e-06,2.6349999999999e-06,0.999863241623825,2.6349999999999e-06,0,2.6349999999999e-06,0
2.6499999999999e-06,0.0009229007180363266,2.6499999999999e-06,1.609245982774408e-06,2.6499999999999e-06,0.9999050104837883,2.6499999999999e-06,0,2.6499999999999e-06,0
2.6599999999999e-06,0.0009282144883994722,2.6599999999999e-06,1.609895197317498e-06,2.6599999999999e-06,0.9999247911885902,2.6599999999999e-06,0,2.6599999999999e-06,0
2.6799999999999e-06,0.0009386057542924997,2.6799999999999e-06,1.611179880156464e-06,2.6799999999999e-06,0.9999530493338813,2.6799999999999e-06,0,2.6799999999999e-06,0
2.7099999999999e-06,0.000954026520404571,2.7099999999999e-06,1.613078665340287e-06,2.7099999999999e-06,0.9999856822842915,2.7099999999999e-06,0,2.7099999999999e-06,0
2.7199999999999e-06,0.0009590166855725401,2.7199999999999e-06,1.613664854455908e-06,2.7199999999999e-06,0.9999919832378059,2.7199999999999e-06,0,2.7199999999999e-06,0
2.7349999999999e-06,0.0009663681312125358,2.7349999999999e-06,1.614518832325636e-06,2.7349999999999e-06,0.9999991886550557,2.7349999999999e-06,0,2.7349999999999e-06,0
2.75e-06,0.0009736811217691562,2.75e-06,1.615363538161427e-06,2.75e-06,1.000005439559061,2.75e-06,0,2.75e-06,0
2.76e-06,0.0009784479961928827,2.76e-06,1.615943973650912e-06,2.76e-06,1.000008325030175,2.76e-06,0,2.76e-06,0
2.7799999999999e-06,0.00098774253551636,2.7799999999999e-06,1.617094563544449e-06,2.7799999999999e-06,1.000012307554673,2.7799999999999e-06,0,2.7799999999999e-06,0
2.8099999999999e-06,0.001001496051520019,2.8099999999999e-06,1.618795700152155e-06,2.8099999999999e-06,1.000016785719992,2.8099999999999e-06,0,2.8099999999999e-06,0
2.8199999999999e-06,0.001005934947904688,2.8199999999999e-06,1.619317990286163e-06,2.8199999999999e-06,1.000017551201082,2.8199999999999e-06,0,2.8199999999999e-06,0
2.835e-06,0.001012467728291313,2.835e-06,1.620077800538407e-06,2.835e-06,1.000018346517352,2.835e-06,0,2.835e-06,0
2.85e-06,0.001018959340990531,2.85e-06,1.620829215192103e-06,2.85e-06,1.000019005890887,2.85e-06,0,2.85e-06,0
2.8599999999999e-06,0.001023187458148338,2.8599999999999e-06,1.621348851784085e-06,2.8599999999999e-06,1.000019240397694,2.8599999999999e-06,0,2.8599999999999e-06,0
2.8799999999999e-06,0.001031425936009586,2.8799999999999e-06,1.622381071732742e-06,2.8799999999999e-06,1.000019429084077,2.8799999999999e-06,0,2.8799999999999e-06,0
2.9099999999999e-06,0.001043600757056283,2.9099999999999e-06,1.623907910433578e-06,2.9099999999999e-06,1.000019513931506,2.9099999999999e-06,0,2.9099999999999e-06,0
2.9199999999999e-06,0.001047527334522837,2.9199999999999e-06,1.624373961119604e-06,2.9199999999999e-06,1.000019426264645,2.9199999999999e-06,0,2.9199999999999e-06,0
2.935e-06,0.001053304105637933,2.935e-06,1.625050933450076e-06,2.935e-06,1.000019241866298,2.935e-06,0,2.935e-06,0
2.9499999999999e-06,0.001059040639468717,2.9499999999999e-06,1.625720314641596e-06,2.9499999999999e-06,1.000019047906234,2.9499999999999e-06,0,2.9499999999999e-06,0
2.9599999999999e-06,0.001062776030774204,2.9599999999999e-06,1.626186515229144e-06,2.9599999999999e-06,1.000018885204438,2.9599999999999e-06,0,2.9599999999999e-06,0
2.9799999999999e-06,0.001070052405770126,2.9799999999999e-06,1.627114809183603e-06,2.9799999999999e-06,1.000018519168867,2.9799999999999e-06,0,2.9799999999999e-06,0
3e-06,0.001077259142536829,3e-06,1.628035903425378e-06,3e-06,1.000018158019522,3e-06,0,3e-06,0
3.00125e-06,0.001077703064759752,3.00125e-06,1.628092865322552e-06,3.00125e-06,1.000018134300794,3.00125e-06,0,3.00125e-06,0
3.0021289294531e-06,0.001078015081740858,3.0021289294531e-06,1.628132950433061e-06,3.0021289294531e-06,1.000018117639463,3.0021289294531e-06,0,3.0021289294531e-06,0
3.0038867883594e-06,0.001078638062211009,3.0038867883594e-06,1.628212895379017e-06,3.0038867883594e-06,1.000018084191032,3.0038867883594e-06,0,3.0038867883594e-06,0
3.004281828e-06,0.001078777868897294,3.004281828e-06,1.628230832832232e-06,3.004281828e-06,1.000018076649483,3.004281828e-06,0,3.004281828e-06,0
3.004331828e-06,0.001078799180479928,3.004331828e-06,1.628360971838439e-06,3.004331828e-06,1.000018088927898,3.004331828e-06,0,3.004331828e-06,0
3.004406828e-06,0.001078834782106015,3.004406828e-06,1.627731350351371e-06,3.004406828e-06,1.000018117117715,3.004406828e-06,0,3.004406828e-06,0
3.004425578e-06,0.001078845526240216,3.004425578e-06,1.626545959743901e-06,3.004425578e-06,1.000018130438484,3.004425578e-06,0,3.004425578e-06,0
3.004453703e-06,0.001078862094655319,3.004453703e-06,1.624063248895581e-06,3.004453703e-06,1.00001814890547,3.004453703e-06,0,3.004453703e-06,0
3.004481828e-06,0.001078876178115196,3.004481828e-06,1.623708208552685e-06,3.004481828e-06,1.000018154765485,3.004481828e-06,0,3.004481828e-06,0
3.0044958905e-06,0.001078876965255626,3.0044958905e-06,1.630204032014374e-06,3.0044958905e-06,1.000018130190531,3.0044958905e-06,0,3.0044958905e-06,0
3.0045240155e-06,0.001078877602148457,3.0045240155e-06,1.643527123095182e-06,3.0045240155e-06,1.000018092751466,3.0045240155e-06,0,3.0045240155e-06,0
3.0045349033086e-06,0.001078877115198178,3.0045349033086e-06,1.646200791083673e-06,3.0045349033086e-06,1.000018078471921,3.0045349033086e-06,0,3.0045349033086e-06,0
3.0045566789259e-06,0.00107887658505723,3.0045566789259e-06,1.647835315446627e-06,3.0045566789259e-06,1.000018055762202,3.0045566789259e-06,0,3.0045566789259e-06,0
