/I27/G<2> X,/I27/G<2> Y,/I27/G<1> X,/I27/G<1> Y,/I27/G<0> X,/I27/G<0> Y
8.007508239502099e-06,0,8.007508239502099e-06,1.2,8.007508239502099e-06,0
8.007573703386199e-06,0,8.007573703386199e-06,1.2,8.007573703386199e-06,0
8.0077046311545e-06,0,8.0077046311545e-06,1.2,8.0077046311545e-06,0
8.007854983115999e-06,0,8.007854983115999e-06,1.2,8.007854983115999e-06,0
8.0078795428839e-06,0,8.0078795428839e-06,1.2,8.0078795428839e-06,0
8.007928662419801e-06,0,8.007928662419801e-06,1.2,8.007928662419801e-06,0
8.0080194836765e-06,0,8.0080194836765e-06,1.2,8.0080194836765e-06,0
8.008120513642299e-06,0,8.008120513642299e-06,1.2,8.008120513642299e-06,0
8.0081462132547e-06,0,8.0081462132547e-06,1.2,8.0081462132547e-06,0
8.0081976124794e-06,0,8.0081976124794e-06,1.2,8.0081976124794e-06,0
8.008300410928799e-06,0,8.008300410928799e-06,1.2,8.008300410928799e-06,0
8.0085060078277e-06,0,8.0085060078277e-06,1.2,8.0085060078277e-06,0
8.008911494370901e-06,0,8.008911494370901e-06,1.2,8.008911494370901e-06,0
8.0094557471854e-06,0,8.0094557471854e-06,1.2,8.0094557471854e-06,0
8.01e-06,0,8.01e-06,1.2,8.01e-06,0
8.010272126407199e-06,0,8.010272126407199e-06,1.2,8.010272126407199e-06,0
8.0108163792218e-06,0,8.0108163792218e-06,1.2,8.0108163792218e-06,0
8.0119048848508e-06,0,8.0119048848508e-06,1.2,8.0119048848508e-06,0
8.012449137665399e-06,0,8.012449137665399e-06,1.2,8.012449137665399e-06,0
8.0135376432945e-06,0,8.0135376432945e-06,1.2,8.0135376432945e-06,0
8.015714654552599e-06,0,8.015714654552599e-06,1.2,8.015714654552599e-06,0
8.0167859909145e-06,0,8.0167859909145e-06,1.2,8.0167859909145e-06,0
8.0183929954572e-06,0,8.0183929954572e-06,1.2,8.0183929954572e-06,0
8.019999999999999e-06,0,8.019999999999999e-06,1.2,8.019999999999999e-06,0
8.0232140090854e-06,0,8.0232140090854e-06,1.2,8.0232140090854e-06,0
8.029642027256401e-06,0,8.029642027256401e-06,1.2,8.029642027256401e-06,0
8.039821013628199e-06,0,8.039821013628199e-06,1.2,8.039821013628199e-06,0
8.049999999999899e-06,0,8.049999999999899e-06,1.2,8.049999999999899e-06,0
8.059999999999899e-06,0,8.059999999999899e-06,1.2,8.059999999999899e-06,0
8.079999999999901e-06,0,8.079999999999901e-06,1.2,8.079999999999901e-06,0
8.11e-06,0,8.11e-06,1.2,8.11e-06,0
8.12e-06,0,8.12e-06,1.2,8.12e-06,0
8.134999999999899e-06,0,8.134999999999899e-06,1.2,8.134999999999899e-06,0
8.15e-06,0,8.15e-06,1.2,8.15e-06,0
8.16e-06,0,8.16e-06,1.2,8.16e-06,0
8.18e-06,0,8.18e-06,1.2,8.18e-06,0
8.209999999999999e-06,0,8.209999999999999e-06,1.2,8.209999999999999e-06,0
8.219999999999999e-06,0,8.219999999999999e-06,1.2,8.219999999999999e-06,0
8.2349999999999e-06,0,8.2349999999999e-06,1.2,8.2349999999999e-06,0
8.249999999999899e-06,0,8.249999999999899e-06,1.2,8.249999999999899e-06,0
8.259999999999901e-06,0,8.259999999999901e-06,1.2,8.259999999999901e-06,0
8.2799999999999e-06,0,8.2799999999999e-06,1.2,8.2799999999999e-06,0
8.31e-06,0,8.31e-06,1.2,8.31e-06,0
8.32e-06,0,8.32e-06,1.2,8.32e-06,0
8.334999999999999e-06,0,8.334999999999999e-06,1.2,8.334999999999999e-06,0
8.35e-06,0,8.35e-06,1.2,8.35e-06,0
8.36e-06,0,8.36e-06,1.2,8.36e-06,0
8.379999999999999e-06,0,8.379999999999999e-06,1.2,8.379999999999999e-06,0
8.409999999999999e-06,0,8.409999999999999e-06,1.2,8.409999999999999e-06,0
8.419999999999899e-06,0,8.419999999999899e-06,1.2,8.419999999999899e-06,0
8.435e-06,0,8.435e-06,1.2,8.435e-06,0
8.4499999999999e-06,0,8.4499999999999e-06,1.2,8.4499999999999e-06,0
8.4599999999999e-06,0,8.4599999999999e-06,1.2,8.4599999999999e-06,0
8.4799999999999e-06,0,8.4799999999999e-06,1.2,8.4799999999999e-06,0
8.51e-06,0,8.51e-06,1.2,8.51e-06,0
8.511249999999999e-06,0,8.511249999999999e-06,1.2,8.511249999999999e-06,0
8.512110211342999e-06,0,8.512110211342999e-06,1.2,8.512110211342999e-06,0
8.513830634029099e-06,0,8.513830634029099e-06,1.2,8.513830634029099e-06,0
8.5155510567152e-06,0,8.5155510567152e-06,1.2,8.5155510567152e-06,0
8.516520431e-06,0,8.516520431e-06,1.2,8.516520431e-06,0
8.516570431e-06,0,8.516570431e-06,1.2,8.516570431e-06,0
8.516645431e-06,0,8.516645431e-06,1.2,8.516645431e-06,0
8.516720431e-06,0,8.516720431e-06,1.2,8.516720431e-06,0
8.5167496449636e-06,0,8.5167496449636e-06,1.2,8.5167496449636e-06,0
8.516764251945399e-06,0,8.516764251945399e-06,1.2,8.516764251945399e-06,0
8.516793465909099e-06,0,8.516793465909099e-06,1.2,8.516793465909099e-06,0
8.5168487233137e-06,0,8.5168487233137e-06,1.2,8.5168487233137e-06,0
8.5168973011522e-06,0,8.5168973011522e-06,1.2,8.5168973011522e-06,0
8.516916355614599e-06,0,8.516916355614599e-06,1.2,8.516916355614599e-06,0
8.5169544645396e-06,0,8.5169544645396e-06,1.2,8.5169544645396e-06,0
8.516971045471901e-06,0,8.516971045471901e-06,1.2,8.516971045471901e-06,0
8.5170042073367e-06,0,8.5170042073367e-06,1.2,8.5170042073367e-06,0
8.517020788269099e-06,0,8.517020788269099e-06,1.2,8.517020788269099e-06,0
8.517053950133799e-06,0,8.517053950133799e-06,1.2,8.517053950133799e-06,0
8.517120273863301e-06,0,8.517120273863301e-06,1.2,8.517120273863301e-06,0
8.5172529213223e-06,0,8.5172529213223e-06,1.2,8.5172529213223e-06,0
8.5173042965445e-06,0,8.5173042965445e-06,1.2,8.5173042965445e-06,0
8.517407046989e-06,0,8.517407046989e-06,1.2,8.517407046989e-06,0
8.517533208644099e-06,0,8.517533208644099e-06,1.2,8.517533208644099e-06,0
8.5176258989941e-06,0,8.5176258989941e-06,1.2,8.5176258989941e-06,0
8.517671906140999e-06,0,8.517671906140999e-06,1.2,8.517671906140999e-06,0
8.5177639204349e-06,0,8.5177639204349e-06,1.2,8.5177639204349e-06,0
8.517794316481899e-06,0,8.517794316481899e-06,1.2,8.517794316481899e-06,0
8.517855108576001e-06,0,8.517855108576001e-06,1.2,8.517855108576001e-06,0
8.5179766927642e-06,0,8.5179766927642e-06,1.2,8.5179766927642e-06,0
8.5181761141006e-06,0,8.5181761141006e-06,1.2,8.5181761141006e-06,0
8.5185330584837e-06,0,8.5185330584837e-06,1.2,8.5185330584837e-06,0
8.5186810160346e-06,0,8.5186810160346e-06,1.2,8.5186810160346e-06,0
8.518976931136501e-06,0,8.518976931136501e-06,1.2,8.518976931136501e-06,0
8.519568761340099e-06,0,8.519568761340099e-06,1.2,8.519568761340099e-06,0
8.52e-06,0,8.52e-06,1.2,8.52e-06,0
8.520862477319599e-06,0,8.520862477319599e-06,1.2,8.520862477319599e-06,0
8.522587431959e-06,0,8.522587431959e-06,1.2,8.522587431959e-06,0
8.526037341237799e-06,0,8.526037341237799e-06,1.2,8.526037341237799e-06,0
8.5329371597952e-06,0,8.5329371597952e-06,1.2,8.5329371597952e-06,0
8.541468579897599e-06,0,8.541468579897599e-06,1.2,8.541468579897599e-06,0
8.549999999999999e-06,0,8.549999999999999e-06,1.2,8.549999999999999e-06,0
8.559999999999999e-06,0,8.559999999999999e-06,1.2,8.559999999999999e-06,0
8.579999999999899e-06,0,8.579999999999899e-06,1.2,8.579999999999899e-06,0
8.610000000000001e-06,0,8.610000000000001e-06,1.2,8.610000000000001e-06,0
8.619999999999901e-06,0,8.619999999999901e-06,1.2,8.619999999999901e-06,0
8.6349999999999e-06,0,8.6349999999999e-06,1.2,8.6349999999999e-06,0
8.6499999999999e-06,0,8.6499999999999e-06,1.2,8.6499999999999e-06,0
8.6599999999999e-06,0,8.6599999999999e-06,1.2,8.6599999999999e-06,0
8.6799999999999e-06,0,8.6799999999999e-06,1.2,8.6799999999999e-06,0
8.71e-06,0,8.71e-06,1.2,8.71e-06,0
8.72e-06,0,8.72e-06,1.2,8.72e-06,0
8.735e-06,0,8.735e-06,1.2,8.735e-06,0
8.749999999999999e-06,0,8.749999999999999e-06,1.2,8.749999999999999e-06,0
8.759999999999899e-06,0,8.759999999999899e-06,1.2,8.759999999999899e-06,0
8.779999999999899e-06,0,8.779999999999899e-06,1.2,8.779999999999899e-06,0
8.81e-06,0,8.81e-06,1.2,8.81e-06,0
8.82e-06,0,8.82e-06,1.2,8.82e-06,0
8.834999999999999e-06,0,8.834999999999999e-06,1.2,8.834999999999999e-06,0
8.85e-06,0,8.85e-06,1.2,8.85e-06,0
8.86e-06,0,8.86e-06,1.2,8.86e-06,0
8.88e-06,0,8.88e-06,1.2,8.88e-06,0
8.909999999999999e-06,0,8.909999999999999e-06,1.2,8.909999999999999e-06,0
8.919999999999999e-06,0,8.919999999999999e-06,1.2,8.919999999999999e-06,0
8.9349999999999e-06,0,8.9349999999999e-06,1.2,8.9349999999999e-06,0
8.949999999999899e-06,0,8.949999999999899e-06,1.2,8.949999999999899e-06,0
8.959999999999899e-06,0,8.959999999999899e-06,1.2,8.959999999999899e-06,0
8.9799999999999e-06,0,8.9799999999999e-06,1.2,8.9799999999999e-06,0
9e-06,0,9e-06,1.2,9e-06,0
9.00125e-06,0,9.00125e-06,1.2,9.00125e-06,0
9.0021289294531e-06,0,9.0021289294531e-06,1.2,9.0021289294531e-06,0
9.003886788359401e-06,0,9.003886788359401e-06,1.2,9.003886788359401e-06,0
9.00463601e-06,0,9.00463601e-06,1.2,9.00463601e-06,0
9.00468601e-06,0,9.00468601e-06,1.2,9.00468601e-06,0
9.00476101e-06,0,9.00476101e-06,1.2,9.00476101e-06,0
9.00477976e-06,0,9.00477976e-06,1.2,9.00477976e-06,0
9.004807884999999e-06,0,9.004807884999999e-06,1.2,9.004807884999999e-06,0
9.004836010000001e-06,0,9.004836010000001e-06,1.2,9.004836010000001e-06,0
9.004892259999999e-06,0,9.004892259999999e-06,1.2,9.004892259999999e-06,0
9.0049060916043e-06,0,9.0049060916043e-06,1.2,9.0049060916043e-06,0
9.0049337548129e-06,0,9.0049337548129e-06,1.2,9.0049337548129e-06,0
9.0049890812303e-06,0,9.0049890812303e-06,1.2,9.0049890812303e-06,0
9.005006624727499e-06,0,9.005006624727499e-06,1.2,9.005006624727499e-06,0
9.005041711722e-06,0,9.005041711722e-06,1.2,9.005041711722e-06,0
9.0050592552192e-06,0,9.0050592552192e-06,1.2,9.0050592552192e-06,0
9.005094342213699e-06,0,9.005094342213699e-06,1.2,9.005094342213699e-06,0
9.005111885710901e-06,0,9.005111885710901e-06,1.2,9.005111885710901e-06,0
9.0051469727054e-06,0,9.0051469727054e-06,1.2,9.0051469727054e-06,0
9.005159557547201e-06,0,9.005159557547201e-06,1.2,9.005159557547201e-06,0
9.0051847272308e-06,0,9.0051847272308e-06,1.2,9.0051847272308e-06,0
9.0052350665981e-06,0,9.0052350665981e-06,1.2,9.0052350665981e-06,0
9.005327954104099e-06,0,9.005327954104099e-06,1.2,9.005327954104099e-06,0
9.005370820313699e-06,0,9.005370820313699e-06,1.2,9.005370820313699e-06,0
9.0054565527329e-06,0,9.0054565527329e-06,1.2,9.0054565527329e-06,0
9.0054994189425e-06,0,9.0054994189425e-06,1.2,9.0054994189425e-06,0
9.005585151361699e-06,0,9.005585151361699e-06,1.2,9.005585151361699e-06,0
9.005681395718999e-06,0,9.005681395718999e-06,1.2,9.005681395718999e-06,0
9.005775415299599e-06,0,9.005775415299599e-06,1.2,9.005775415299599e-06,0
9.005867653730299e-06,0,9.005867653730299e-06,1.2,9.005867653730299e-06,0
9.0058998931935e-06,0,9.0058998931935e-06,1.2,9.0058998931935e-06,0
9.0059643721198e-06,0,9.0059643721198e-06,1.2,9.0059643721198e-06,0
9.006072908821301e-06,0,9.006072908821301e-06,1.2,9.006072908821301e-06,0
9.0060946701768e-06,0,9.0060946701768e-06,1.2,9.0060946701768e-06,0
9.0061381928877e-06,0,9.0061381928877e-06,1.2,9.0061381928877e-06,0
9.0062252383096e-06,0,9.0062252383096e-06,1.2,9.0062252383096e-06,0
9.0063244677983e-06,0,9.0063244677983e-06,1.2,9.0063244677983e-06,0
9.0063630975483e-06,0,9.0063630975483e-06,1.2,9.0063630975483e-06,0
9.006440357048199e-06,0,9.006440357048199e-06,1.2,9.006440357048199e-06,0
9.0065948760481e-06,0,9.0065948760481e-06,1.2,9.0065948760481e-06,0
9.006672135548101e-06,0,9.006672135548101e-06,1.2,9.006672135548101e-06,0
9.006826654547999e-06,0,9.006826654547999e-06,1.2,9.006826654547999e-06,0
9.0069878198211e-06,0,9.0069878198211e-06,1.2,9.0069878198211e-06,0
9.0070873181052e-06,0,9.0070873181052e-06,1.2,9.0070873181052e-06,0
9.007127607470699e-06,0,9.007127607470699e-06,1.2,9.007127607470699e-06,0
9.0072081862017e-06,0,9.0072081862017e-06,1.2,9.0072081862017e-06,0
9.007369343663699e-06,0,9.007369343663699e-06,1.2,9.007369343663699e-06,0
9.007527735845299e-06,0,9.007527735845299e-06,1.2,9.007527735845299e-06,0
9.007595756100399e-06,0,9.007595756100399e-06,1.2,9.007595756100399e-06,0
9.007731796610501e-06,0,9.007731796610501e-06,1.2,9.007731796610501e-06,0
9.007774300764301e-06,0,9.007774300764301e-06,1.2,9.007774300764301e-06,0
9.0078478887286e-06,0,9.0078478887286e-06,1.2,9.0078478887286e-06,0
9.0079614589579e-06,0,9.0079614589579e-06,1.2,9.0079614589579e-06,0
9.0079823773398e-06,0,9.0079823773398e-06,1.2,9.0079823773398e-06,0
9.0080242141037e-06,0,9.0080242141037e-06,1.2,9.0080242141037e-06,0
9.008107887631299e-06,0,9.008107887631299e-06,1.2,9.008107887631299e-06,0
9.008230522001999e-06,0,9.008230522001999e-06,1.2,9.008230522001999e-06,0
9.0084035040935e-06,0,9.0084035040935e-06,1.2,9.0084035040935e-06,0
9.0087494682765e-06,0,9.0087494682765e-06,1.2,9.0087494682765e-06,0
9.008894075735599e-06,0,9.008894075735599e-06,1.2,9.008894075735599e-06,0
9.0091832906539e-06,0,9.0091832906539e-06,1.2,9.0091832906539e-06,0
9.009591645326899e-06,0,9.009591645326899e-06,1.2,9.009591645326899e-06,0
9.01e-06,0,9.01e-06,1.2,9.01e-06,0
9.010816709345999e-06,0,9.010816709345999e-06,1.2,9.010816709345999e-06,0
9.011225064019e-06,0,9.011225064019e-06,1.2,9.011225064019e-06,0
9.012041773365099e-06,0,9.012041773365099e-06,1.2,9.012041773365099e-06,0
9.013675192057101e-06,0,9.013675192057101e-06,1.2,9.013675192057101e-06,0
9.0144919014032e-06,0,9.0144919014032e-06,1.2,9.0144919014032e-06,0
9.016125320095199e-06,0,9.016125320095199e-06,1.2,9.016125320095199e-06,0
9.0180626600476e-06,0,9.0180626600476e-06,1.2,9.0180626600476e-06,0
9.02e-06,0,9.02e-06,1.2,9.02e-06,0
9.023874679904699e-06,0,9.023874679904699e-06,1.2,9.023874679904699e-06,0
9.031624039714099e-06,0,9.031624039714099e-06,1.2,9.031624039714099e-06,0
9.040812019857e-06,0,9.040812019857e-06,1.2,9.040812019857e-06,0
9.05e-06,0,9.05e-06,1.2,9.05e-06,0
9.06e-06,0,9.06e-06,1.2,9.06e-06,0
9.079999999999999e-06,0,9.079999999999999e-06,1.2,9.079999999999999e-06,0
9.109999999999999e-06,0,9.109999999999999e-06,1.2,9.109999999999999e-06,0
9.119999999999899e-06,0,9.119999999999899e-06,1.2,9.119999999999899e-06,0
9.135e-06,0,9.135e-06,1.2,9.135e-06,0
9.149999999999901e-06,0,9.149999999999901e-06,1.2,9.149999999999901e-06,0
9.1599999999999e-06,0,9.1599999999999e-06,1.2,9.1599999999999e-06,0
9.1799999999999e-06,0,9.1799999999999e-06,1.2,9.1799999999999e-06,0
9.21e-06,0,9.21e-06,1.2,9.21e-06,0
9.22e-06,0,9.22e-06,1.2,9.22e-06,0
9.234999999999901e-06,0,9.234999999999901e-06,1.2,9.234999999999901e-06,0
9.25e-06,0,9.25e-06,1.2,9.25e-06,0
9.259999999999999e-06,0,9.259999999999999e-06,1.2,9.259999999999999e-06,0
9.279999999999999e-06,0,9.279999999999999e-06,1.2,9.279999999999999e-06,0
9.309999999999999e-06,0,9.309999999999999e-06,1.2,9.309999999999999e-06,0
9.319999999999901e-06,0,9.319999999999901e-06,1.2,9.319999999999901e-06,0
9.3349999999999e-06,0,9.3349999999999e-06,1.2,9.3349999999999e-06,0
9.3499999999999e-06,0,9.3499999999999e-06,1.2,9.3499999999999e-06,0
9.3599999999999e-06,0,9.3599999999999e-06,1.2,9.3599999999999e-06,0
9.3799999999999e-06,0,9.3799999999999e-06,1.2,9.3799999999999e-06,0
9.41e-06,0,9.41e-06,1.2,9.41e-06,0
9.42e-06,0,9.42e-06,1.2,9.42e-06,0
9.435e-06,0,9.435e-06,1.2,9.435e-06,0
9.449999999999999e-06,0,9.449999999999999e-06,1.2,9.449999999999999e-06,0
9.459999999999899e-06,0,9.459999999999899e-06,1.2,9.459999999999899e-06,0
9.479999999999899e-06,0,9.479999999999899e-06,1.2,9.479999999999899e-06,0
9.51e-06,0,9.51e-06,1.2,9.51e-06,0
9.51125e-06,0,9.51125e-06,1.2,9.51125e-06,0
9.512110211343e-06,0,9.512110211343e-06,1.2,9.512110211343e-06,0
9.5138306340291e-06,0,9.5138306340291e-06,1.2,9.5138306340291e-06,0
9.5155510567152e-06,0,9.5155510567152e-06,1.2,9.5155510567152e-06,0
9.516520431e-06,0,9.516520431e-06,1.2,9.516520431e-06,0
9.516570431e-06,0,9.516570431e-06,1.2,9.516570431e-06,0
9.516645430999999e-06,0,9.516645430999999e-06,1.2,9.516645430999999e-06,0
9.516720430999999e-06,0,9.516720430999999e-06,1.2,9.516720430999999e-06,0
9.5167496450057e-06,0,9.5167496450057e-06,1.2,9.5167496450057e-06,0
9.5167642520086e-06,0,9.5167642520086e-06,1.2,9.5167642520086e-06,0
9.5167934660143e-06,0,9.5167934660143e-06,1.2,9.5167934660143e-06,0
9.516848735864699e-06,0,9.516848735864699e-06,1.2,9.516848735864699e-06,0
9.5168972900678e-06,0,9.5168972900678e-06,1.2,9.5168972900678e-06,0
9.516916379317399e-06,0,9.516916379317399e-06,1.2,9.516916379317399e-06,0
9.5169545578165e-06,0,9.5169545578165e-06,1.2,9.5169545578165e-06,0
9.516971139562e-06,0,9.516971139562e-06,1.2,9.516971139562e-06,0
9.5170043030528e-06,0,9.5170043030528e-06,1.2,9.5170043030528e-06,0
9.517020884798299e-06,0,9.517020884798299e-06,1.2,9.517020884798299e-06,0
9.517054048289099e-06,0,9.517054048289099e-06,1.2,9.517054048289099e-06,0
9.5171203752708e-06,0,9.5171203752708e-06,1.2,9.5171203752708e-06,0
9.5172530292343e-06,0,9.5172530292343e-06,1.2,9.5172530292343e-06,0
9.5173044271766e-06,0,9.5173044271766e-06,1.2,9.5173044271766e-06,0
9.517407223061299e-06,0,9.517407223061299e-06,1.2,9.517407223061299e-06,0
9.5175333107401e-06,0,9.5175333107401e-06,1.2,9.5175333107401e-06,0
9.5176259077613e-06,0,9.5176259077613e-06,1.2,9.5176259077613e-06,0
9.5176718926879e-06,0,9.5176718926879e-06,1.2,9.5176718926879e-06,0
9.5177638625411e-06,0,9.5177638625411e-06,1.2,9.5177638625411e-06,0
9.5177942445337e-06,0,9.5177942445337e-06,1.2,9.5177942445337e-06,0
9.517855008518999e-06,0,9.517855008518999e-06,1.2,9.517855008518999e-06,0
9.5179765364896e-06,0,9.5179765364896e-06,1.2,9.5179765364896e-06,0
9.518118963866e-06,0,9.518118963866e-06,1.2,9.518118963866e-06,0
9.518181787218401e-06,0,9.518181787218401e-06,1.2,9.518181787218401e-06,0
9.518307433923299e-06,0,9.518307433923299e-06,1.2,9.518307433923299e-06,0
9.5185587273331e-06,0,9.5185587273331e-06,1.2,9.5185587273331e-06,0
9.5186546904043e-06,0,9.5186546904043e-06,1.2,9.5186546904043e-06,0
9.5188466165466e-06,0,9.5188466165466e-06,1.2,9.5188466165466e-06,0
9.5192304688313e-06,0,9.5192304688313e-06,1.2,9.5192304688313e-06,0
9.5196152344156e-06,0,9.5196152344156e-06,1.2,9.5196152344156e-06,0
9.5199999999999e-06,0,9.5199999999999e-06,1.2,9.5199999999999e-06,0
9.5207695311686e-06,0,9.5207695311686e-06,1.2,9.5207695311686e-06,0
9.5223085935059e-06,0,9.5223085935059e-06,1.2,9.5223085935059e-06,0
9.5253867181804e-06,0,9.5253867181804e-06,1.2,9.5253867181804e-06,0
9.5315429675296e-06,0,9.5315429675296e-06,1.2,9.5315429675296e-06,0
9.5407714837648e-06,0,9.5407714837648e-06,1.2,9.5407714837648e-06,0
9.5499999999999e-06,0,9.5499999999999e-06,1.2,9.5499999999999e-06,0
9.5599999999999e-06,0,9.5599999999999e-06,1.2,9.5599999999999e-06,0
9.5799999999999e-06,0,9.5799999999999e-06,1.2,9.5799999999999e-06,0
9.609999999999999e-06,0,9.609999999999999e-06,1.2,9.609999999999999e-06,0
9.619999999999999e-06,0,9.619999999999999e-06,1.2,9.619999999999999e-06,0
9.6349999999999e-06,0,9.6349999999999e-06,1.2,9.6349999999999e-06,0
9.649999999999899e-06,0,9.649999999999899e-06,1.2,9.649999999999899e-06,0
9.659999999999899e-06,0,9.659999999999899e-06,1.2,9.659999999999899e-06,0
9.679999999999901e-06,0,9.679999999999901e-06,1.2,9.679999999999901e-06,0
9.71e-06,0,9.71e-06,1.2,9.71e-06,0
9.72e-06,0,9.72e-06,1.2,9.72e-06,0
9.734999999999999e-06,0,9.734999999999999e-06,1.2,9.734999999999999e-06,0
9.75e-06,0,9.75e-06,1.2,9.75e-06,0
9.76e-06,0,9.76e-06,1.2,9.76e-06,0
9.78e-06,0,9.78e-06,1.2,9.78e-06,0
9.809999999999999e-06,0,9.809999999999999e-06,1.2,9.809999999999999e-06,0
9.819999999999899e-06,0,9.819999999999899e-06,1.2,9.819999999999899e-06,0
9.835e-06,0,9.835e-06,1.2,9.835e-06,0
9.849999999999899e-06,0,9.849999999999899e-06,1.2,9.849999999999899e-06,0
9.859999999999901e-06,0,9.859999999999901e-06,1.2,9.859999999999901e-06,0
9.8799999999999e-06,0,9.8799999999999e-06,1.2,9.8799999999999e-06,0
9.91e-06,0,9.91e-06,1.2,9.91e-06,0
9.92e-06,0,9.92e-06,1.2,9.92e-06,0
9.934999999999899e-06,0,9.934999999999899e-06,1.2,9.934999999999899e-06,0
9.95e-06,0,9.95e-06,1.2,9.95e-06,0
9.96e-06,0,9.96e-06,1.2,9.96e-06,0
9.979999999999999e-06,0,9.979999999999999e-06,1.2,9.979999999999999e-06,0
9.999999999999999e-06,0,9.999999999999999e-06,1.2,9.999999999999999e-06,0
1.000125e-05,0,1.000125e-05,1.2,1.000125e-05,0
1.00021289294531e-05,0,1.00021289294531e-05,1.2,1.00021289294531e-05,0
1.00038867883594e-05,0,1.00038867883594e-05,1.2,1.00038867883594e-05,0
1.000463601e-05,0,1.000463601e-05,1.2,1.000463601e-05,0
1.000468601e-05,0,1.000468601e-05,1.2,1.000468601e-05,0
1.000476101e-05,0,1.000476101e-05,1.2,1.000476101e-05,0
1.000477976e-05,0,1.000477976e-05,1.2,1.000477976e-05,0
1.0004807885e-05,0,1.0004807885e-05,1.2,1.0004807885e-05,0
1.000483601e-05,0,1.000483601e-05,1.2,1.000483601e-05,0
1.000489226e-05,0,1.000489226e-05,1.2,1.000489226e-05,0
1.00049060915999e-05,0,1.00049060915999e-05,1.2,1.00049060915999e-05,0
1.00049337547999e-05,0,1.00049337547999e-05,1.2,1.00049337547999e-05,0
1.00049890811997e-05,0,1.00049890811997e-05,1.2,1.00049890811997e-05,0
1.00050066246593e-05,0,1.00050066246593e-05,1.2,1.00050066246593e-05,0
1.00050417115786e-05,0,1.00050417115786e-05,1.2,1.00050417115786e-05,0
1.00050592550382e-05,0,1.00050592550382e-05,1.2,1.00050592550382e-05,0
1.00050943419574e-05,0,1.00050943419574e-05,1.2,1.00050943419574e-05,0
1.0005111885417e-05,0,1.0005111885417e-05,1.2,1.0005111885417e-05,0
1.00051469723363e-05,0,1.00051469723363e-05,1.2,1.00051469723363e-05,0
1.0005159565302e-05,0,1.0005159565302e-05,1.2,1.0005159565302e-05,0
1.00051847512335e-05,0,1.00051847512335e-05,1.2,1.00051847512335e-05,0
1.00052351230965e-05,0,1.00052351230965e-05,1.2,1.00052351230965e-05,0
1.00053281115214e-05,0,1.00053281115214e-05,1.2,1.00053281115214e-05,0
1.00053709616223e-05,0,1.00053709616223e-05,1.2,1.00053709616223e-05,0
1.0005456661824e-05,0,1.0005456661824e-05,1.2,1.0005456661824e-05,0
1.00054995119249e-05,0,1.00054995119249e-05,1.2,1.00054995119249e-05,0
1.00055852121266e-05,0,1.00055852121266e-05,1.2,1.00055852121266e-05,0
1.00056814406023e-05,0,1.00056814406023e-05,1.2,1.00056814406023e-05,0
1.00057754019355e-05,0,1.00057754019355e-05,1.2,1.00057754019355e-05,0
1.00058675725901e-05,0,1.00058675725901e-05,1.2,1.00058675725901e-05,0
1.00058998027841e-05,0,1.00058998027841e-05,1.2,1.00058998027841e-05,0
1.0005964263172e-05,0,1.0005964263172e-05,1.2,1.0005964263172e-05,0
1.00060719815292e-05,0,1.00060719815292e-05,1.2,1.00060719815292e-05,0
1.00060935593254e-05,0,1.00060935593254e-05,1.2,1.00060935593254e-05,0
1.00061367149177e-05,0,1.00061367149177e-05,1.2,1.00061367149177e-05,0
1.00062230261023e-05,0,1.00062230261023e-05,1.2,1.00062230261023e-05,0
1.00063212337823e-05,0,1.00063212337823e-05,1.2,1.00063212337823e-05,0
1.00063592670961e-05,0,1.00063592670961e-05,1.2,1.00063592670961e-05,0
1.00064353337237e-05,0,1.00064353337237e-05,1.2,1.00064353337237e-05,0
1.00065874669789e-05,0,1.00065874669789e-05,1.2,1.00065874669789e-05,0
1.00066635336065e-05,0,1.00066635336065e-05,1.2,1.00066635336065e-05,0
1.00068156668617e-05,0,1.00068156668617e-05,1.2,1.00068156668617e-05,0
1.00069680244334e-05,0,1.00069680244334e-05,1.2,1.00069680244334e-05,0
1.00070647611721e-05,0,1.00070647611721e-05,1.2,1.00070647611721e-05,0
1.0007102013729e-05,0,1.0007102013729e-05,1.2,1.0007102013729e-05,0
1.00071765188428e-05,0,1.00071765188428e-05,1.2,1.00071765188428e-05,0
1.00073255290704e-05,0,1.00073255290704e-05,1.2,1.00073255290704e-05,0
1.00074672728177e-05,0,1.00074672728177e-05,1.2,1.00074672728177e-05,0
1.00075287005956e-05,0,1.00075287005956e-05,1.2,1.00075287005956e-05,0
1.00076515561514e-05,0,1.00076515561514e-05,1.2,1.00076515561514e-05,0
1.00077881174811e-05,0,1.00077881174811e-05,1.2,1.00077881174811e-05,0
1.00078143380541e-05,0,1.00078143380541e-05,1.2,1.00078143380541e-05,0
1.00078667792001e-05,0,1.00078667792001e-05,1.2,1.00078667792001e-05,0
1.00079414809374e-05,0,1.00079414809374e-05,1.2,1.00079414809374e-05,0
1.00080281272474e-05,0,1.00080281272474e-05,1.2,1.00080281272474e-05,0
1.0008056460812e-05,0,1.0008056460812e-05,1.2,1.0008056460812e-05,0
1.0008113127941e-05,0,1.0008113127941e-05,1.2,1.0008113127941e-05,0
1.0008226462199e-05,0,1.0008226462199e-05,1.2,1.0008226462199e-05,0
